Sample	error_rate	non-primary_alignments	reads_mapped	reads_mapped_percent	reads_properly_paired_percent	reads_MQ0_percent	raw_total_sequences	flagstat_total	mapped_passed	mapped_passed_pct	% Neisseria gonorrhoeae	% Top	% Unclassified	pct_duplication	after_filtering_q30_rate	after_filtering_q30_bases	filtering_result_passed_filter_reads	after_filtering_gc_content	pct_surviving	pct_adapter	percent_duplicates	percent_gc	avg_sequence_length	median_sequence_length	percent_fails	total_sequences
refseq500 | AD95_EKDL240003470-1A_223JWCLT4_L2.lib2											0.021770148419457805	0.040010002500625155	99.95871516898832													
refseq500 | AD95_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.023536374499677562	0.04396868605347842	99.95361851983657													
refseq500 | AD96_EKDL240003470-1A_223JWCLT4_L2.lib2											0.0324349782359815	0.055983661064844786	99.9401656109254													
refseq500 | AD96_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.03622155885645993	0.060460634458782844	99.93675911615873													
refseq500 | AD97_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.044379044784109804	0.10939194352945766	99.88663204879464													
refseq500 | AD98_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.23833776456118672	0.29855806775615623	99.68727905605172													
refseq500 | AD99_EKDL240003470-1A_223JWCLT4_L2.lib2											0.043793222998740944	0.10800047442658249	99.88584110358923													
refseq500 | AD99_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.04500516458408004	0.10384796861366864	99.89079776888732													
refseq500 | AE01_EKDL240003470-1A_223JWCLT4_L2.lib2											0.030186556348524376	0.05659979315348321	99.9387693146794													
refseq500 | AE01_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.034350047872821074	0.06153202892708523	99.93428047669428													
refseq500 | AE02_EKDL240003470-1A_223JWCLT4_L2.lib2											0.03519069004593769	0.07243746535298634	99.92368760473185													
refseq500 | AE02_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.036542515811665496	0.073868857776096	99.92124979728634													
refseq500 | AE03_EKDL240003470-1A_223JWCLT4_L2.lib2											0.047865478686983376	0.07405197375340478	99.92251373181166													
refseq500 | AE03_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.052727567585380934	0.0783542061075521	99.91843704389136													
refseq500 | AE04_EKDL240003470-1A_223JWCLT4_L2.lib2											0.0315421731729679	0.05683108752447277	99.93995032337625													
refseq500 | AE04_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.028284363979865647	0.051824008458287135	99.94540400969395													
refseq500 | AE05_EKDL240003470-1A_223JWCLT4_L2.lib2											0.03208063992935907	0.08171034279037248	99.91416046593159													
refseq500 | AE05_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.033113145208651315	0.08237324964695422	99.91365350061871													
refseq500 | AE06_EKDL240003470-1A_223JWCLT4_L2.lib2											0.021228218696689678	0.04015458235397927	99.95703203926453													
refseq500 | AE06_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.023726357468372147	0.04373522113985649	99.95354955054772													
refseq500 | AE07_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.08785308668051371	0.14615814510029954	99.8486448012565													
refseq500 | AE08_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.06190578220266351	0.13312310438694264	99.86136768343317													
refseq500 | AE09_EKDL240003470-1A_223JWCLT4_L2.lib2											0.05135930319363221	0.1014775823323997	99.89365378483697													
refseq500 | AE09_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.056672120270422795	0.10979728838804342	99.8847899835126													
refseq500 | AE91_EKDL240003470-1A_223JWCLT4_L2.lib2											0.04475508826892214	0.09825140471536814	99.89650385837811													
refseq500 | AE91_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.044440446161409485	0.09289744427503938	99.90202901641689													
refseq500 | AE92_EKDL240003470-1A_223JWCLT4_L2.lib2											0.04655850536370223	0.1021399768831607	99.89226578410027													
refseq500 | AE92_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.05051810666170973	0.10898589595442287	99.8845889284541													
refseq500 | AE93_EKDL240003470-1A_223JWCLT4_L2.lib2											0.06678535713469728	0.1184561334441736	99.87679859118047													
refseq500 | AE93_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.06537953679312351	0.12077270042452888	99.87309384202062													
refseq500 | AE94_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.058244867828824584	0.11589631428223054	99.878762893339													
refseq500 | AE95_EKDL240003470-1A_223JWCLT4_L2.lib2											0.0541109019049073	0.10364188421284752	99.88957304971757													
refseq500 | AE95_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.05667473041862221	0.10773142649757132	99.8869539130171													
refseq500 | AE96_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.04828489808192109	0.10346457031166098	99.89134465995089													
refseq500 | AE97_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.046488713291252454	0.11874217614287118	99.8756694133891													
refseq500 | AE98_EKDL240003470-1A_223JWCLT4_L2.lib2											0.038944273629197626	0.07416239762103374	99.922231651117													
refseq500 | AE98_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.04135249558439792	0.07359802389186126	99.92248302699949													
refseq500 | AE99_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.05267817373032816	0.12999671521367473	99.8644869179853													
refseq500 | AF01_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.06451692358677148	0.11671125471841232	99.87697700286562													
refseq500 | AF02_EKDL240003470-1A_223JWCLT4_L2.lib2											0.01950301600211747	0.04061342343298088	99.95702906913819													
refseq500 | AF02_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.0212519994117413	0.043315197221561574	99.95395050472973													
refseq500 | AF03_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.05575388551399236	0.12170759746187745	99.87197386364916													
refseq500 | AF04_EKDL240003470-1A_223JWCLT4_L2.lib2											0.029961953549258645	0.04983696513056239	99.94777205603259													
refseq500 | AF04_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.030075927146830828	0.052033634362874295	99.94533630562209													
refseq500 | AF05_EKDL240003470-1A_223JWCLT4_L2.lib2											0.03891837360334133	0.0762060890948108	99.9197716208959													
refseq500 | AF05_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.04109454087980784	0.07963180317132462	99.91615830366523													
refseq500 | AF06_EKDL240003470-1A_223JWCLT4_L2.lib2											0.055642387048827395	0.1074539729238973	99.88584212502202													
refseq500 | AF06_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.055074558707809855	0.11112975200281362	99.88174076951191													
refseq500 | AF07_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.047566804784571926	0.10545776833488615	99.89021797668471													
refseq500 | AF08_EKDL240003470-1A_223JWCLT4_L2.lib2											0.027556188653365156	0.05220709224104006	99.94515173951743													
refseq500 | AF08_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.02612455948461025	0.047914062981455695	99.94963828934665													
refseq500 | AF09_EKDL240003470-1A_223JWCLT4_L2.lib2											0.020728093476024504	0.051436380107171914	99.94702820556127													
refseq500 | AF09_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.03288678710084402	0.06835715158440574	99.92835955215838													
refseq500 | AF10_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.13693385426641927	0.19060676320841524	99.80003103362507													
refseq500 | AF11_EKDL240003470-1A_223JWCLT4_L2.lib2											0.054736781187908715	0.10248075773066609	99.89245548718146													
refseq500 | AF11_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.05354122674459333	0.10161157424550236	99.89196681444712													
refseq500 | AF12_EKDL240003470-1A_223JWCLT4_L2.lib2											0.050703427749261676	0.08494470363187995	99.91110437992012													
refseq500 | AF12_EKDL240003470-1A_22JVFTLT3_L1.lib1											0.04466409769521254	0.07951238121364612	99.91681204644723													
refseq500 | AF13_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.04711561085487727	0.09067096455977854	99.90415047958571													
refseq500 | AFU87_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.05571267748043431	0.11652015618465594	99.8787062559787													
refseq500 | AFU88_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.03021729734614076	0.06521171297583539	99.93211633950963													
refseq500 | AFU91_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.04817582536254425	0.10153808589991814	99.89383201420658													
refseq500 | AFU92_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.039490857714810305	0.0804980026285681	99.91549226011199													
refseq500 | AFU93_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.04596649896336018	0.0893545512948305	99.90648391167797													
refseq500 | AFU94_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.05214002606426864	0.1259938933172558	99.86854254170404													
refseq500 | AFU95_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.04324957967854825	0.0813374706253783	99.91520583284841													
refseq500 | AFU96_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.02702448546201371	0.05971347456008699	99.93801199104365													
refseq500 | AFU97_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.04864836600979762	0.09188787909718651	99.90414354140692													
refseq500 | AFU98_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.052682395519303434	0.1054674549783087	99.88907556176522													
refseq500 | AFU99_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.05333635488834341	0.11587152418365912	99.87878645599146													
refseq500 | AFV01_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.05102413591264387	0.09487891209022078	99.90048402496187													
refseq500 | AFV02_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.048698162296994925	0.09172481072647588	99.90382941146383													
refseq500 | AFV03_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.062045334169251884	0.13649973517235414	99.85676607611903													
refseq500 | AFV04_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.049061116260599114	0.10956389030611109	99.88478206090522													
refseq500 | AFV05_EKDL230051108-1A_22FN5HLT3_L1.lib1											0.02309704081798207	0.04492805314340778	99.95276330666428													
